Name,Username,Url,Followers,Following,Tweets,Bio,Can_DM,Location,Joined_X,Translator,Likes,BlueTick,DefaultPic,RawScore,TotalScore
crypto_knife1,https://x.com/crypto_knife1,404,1635,170,83
Oo3663427162638,https://x.com/Oo3663427162638,275,2008,0,72
AlvegaLourenco,https://x.com/AlvegaLourenco,423,1949,3530,94
Suzannebsr24843,https://x.com/Suzannebsr24843,11,31,0,78
ChizzyBenj49561,https://x.com/ChizzyBenj49561,185,226,9,78
zaidxmr,https://x.com/zaidxmr,728,714,10,89
ankle_jeff,https://x.com/ankle_jeff,113,52,8,89
ChrisTaylo36141,https://x.com/ChrisTaylo36141,95,21,0,78
Abuchi1155278,https://x.com/Abuchi1155278,74,41,1,83
Crypto_vet7,https://x.com/Crypto_vet7,1051,942,459,100
AAzindo25,https://x.com/AAzindo25,89,134,10,94
garber_ian,https://x.com/garber_ian,1,65,0,78
bruning_wo88592,https://x.com/bruning_wo88592,176,55,11,94
newbeginning95,https://x.com/newbeginning95,52,25,0,78
RemediesPodcast,https://x.com/RemediesPodcast,3639,4518,4584,100
,,3639,4518,4584,100
,,3639,4518,4584,100
,,3639,4518,4584,100
True,Earth,2018,4518,20187,100
EduardoGer58170,https://x.com/EduardoGer58170,7,27,0,72
InNumerisSat,https://x.com/InNumerisSat,696,195,3623,15336
Banos46625560,https://x.com/Banos46625560,0,143,5,89
DrProfitCyrptox,https://x.com/DrProfitCyrptox,283,2302,18,89
TonyJefferies,https://x.com/TonyJefferies,1244,1233,37804,42008
 interviewer,",1244,1233,2011,17673
BTCFLAGS,https://x.com/BTCFLAGS,265,593,14,83
NWu1mWhnewp3O3B,https://x.com/NWu1mWhnewp3O3B,0,11,1,89
smudgesx,https://x.com/smudgesx,200,161,85,89
degenTuTubi,https://x.com/degenTuTubi,0,642,3547,100
Flixblondi,https://x.com/Flixblondi,0,89,1,89
Gioka87,https://x.com/Gioka87,25,16,0,89
PR0daf,https://x.com/PR0daf,210,589,25,94
mschmidt_md,https://x.com/mschmidt_md,505,370,1130,2242
visuaaaaltwitch,https://x.com/visuaaaaltwitch,187,59,57,100
samubetancour,https://x.com/samubetancour,188,246,1186,100
7bit_partners,https://x.com/7bit_partners,150,2039,57,78
Sharon66758517,https://x.com/Sharon66758517,87,389,35,89
 ייעוץ או תחליף לייעוץ מכל סוג,,87,389,35,89
False,,2019,389,412,100
EricChurch41062,https://x.com/EricChurch41062,162,197,18,89
ChrisFlynn23,https://x.com/ChrisFlynn23,8,37,14,89
justfredo_,https://x.com/justfredo_,87,324,705,94
j3freedomk21,https://x.com/j3freedomk21,340,733,178,89
FlyguyHell,https://x.com/FlyguyHell,255,190,6,89
morpheus7447x,https://x.com/morpheus7447x,929,889,11023,100
katni2402,https://x.com/katni2402,16,46,2,89
AndersHynn85681,https://x.com/AndersHynn85681,116,40,0,83
Michael02434268,https://x.com/Michael02434268,159,110,23,94
LucasNoveleto,https://x.com/LucasNoveleto,138,233,0,89
MastersoftheBTC,https://x.com/MastersoftheBTC,1017,1791,7050,7834
True,,2022,1791,17352,100
DeBij5343,https://x.com/DeBij5343,201,132,32,94
sovereign132009,https://x.com/sovereign132009,154,153,472,89
mleonardi247,https://x.com/mleonardi247,1065,637,3854,100
evidentist,https://x.com/evidentist,505,1193,12574,100
lb____55,https://x.com/lb____55,151,165,340,100
aYoSikky,https://x.com/aYoSikky,13,63,137,94
BruceMooseIrish,https://x.com/BruceMooseIrish,305,223,152,94
tickivs,https://x.com/tickivs,70,300,589,94
mrrc7779,https://x.com/mrrc7779,307,411,125,100
gavin777e,https://x.com/gavin777e,3,51,1,78
randy18215,https://x.com/randy18215,100,27,46,89
offgrid,https://x.com/offgrid,1955,1154,22075,100
certvfied,https://x.com/certvfied,2592,903,306,100
d1gitaltrades,https://x.com/d1gitaltrades,295,90,3579,100
Citrine_15m,https://x.com/Citrine_15m,4,18,2,72
norbelfc,https://x.com/norbelfc,632,113,1078,100
pettan861,https://x.com/pettan861,675,955,2011,100
SforSatoshi,https://x.com/SforSatoshi,341,381,98,89
PresencaPaterna,https://x.com/PresencaPaterna,328,242,63100,100
abdumurodo19595,https://x.com/abdumurodo19595,3,346,7,78
Luccassmendonca,https://x.com/Luccassmendonca,10,81,0,83
DinevMincho,https://x.com/DinevMincho,55,408,215,94
STONKS219613,https://x.com/STONKS219613,218,190,160,89
ravishukz,https://x.com/ravishukz,34,1138,113,89
DD56957,https://x.com/DD56957,11,83,0,72
Brian57453,https://x.com/Brian57453,334,536,3,78
lvl99saiyan,https://x.com/lvl99saiyan,21,129,12,89
HayhurstC46558,https://x.com/HayhurstC46558,123,71,10,83
UmarAbbas197863,https://x.com/UmarAbbas197863,19,347,64,78
mustapha7216,https://x.com/mustapha7216,13,245,6,72
Gjergj777,https://x.com/Gjergj777,256,456,416,100
lucy_angella,https://x.com/lucy_angella,114,855,21,89
bazmac1976,https://x.com/bazmac1976,142,41,1,78
ZeshanHaiderKh6,https://x.com/ZeshanHaiderKh6,38,187,15,89
RussJacobsen,https://x.com/RussJacobsen,208,84,66,89
bbluesshirt,https://x.com/bbluesshirt,530,1721,1353,94
shibonaci11680,https://x.com/shibonaci11680,147,75,2,78
losloslos01,https://x.com/losloslos01,102,24,712,100
EatZeeBTC,https://x.com/EatZeeBTC,75,461,226,246
,,75,461,226,94
,,75,461,226,94
,,75,461,226,94
 Pepetoshi! 🐸 🚀✨",False,75,2024,226,89
krissyhimel,https://x.com/krissyhimel,91,847,15121,94
OluchiAnum41035,https://x.com/OluchiAnum41035,107,197,99,89
ChiefDanteA,https://x.com/ChiefDanteA,543,2112,4506,94
constantine_lu,https://x.com/constantine_lu,339,609,171,27
BitBitBitty,https://x.com/BitBitBitty,178,28,1,78
ArqVictoriaSM,https://x.com/ArqVictoriaSM,24,45,0,78
Blakesmusings,https://x.com/Blakesmusings,317,343,986,89
swissapprentice,https://x.com/swissapprentice,82,7,395,89
JustinXeets,https://x.com/JustinXeets,206,141,196,100
AlbertoAyalaC,https://x.com/AlbertoAyalaC,245,639,3922,100
MeganMoran83553,https://x.com/MeganMoran83553,2,4,0,89
BTCMaxiJungla,https://x.com/BTCMaxiJungla,437,224,1703,100
Jackthe52293915,https://x.com/Jackthe52293915,49,324,24,89
BenFranklinHODL,https://x.com/BenFranklinHODL,262,76,39,83
RuslanBalas,https://x.com/RuslanBalas,535,4708,2184,94
TDriebergen,https://x.com/TDriebergen,0,197,8,89
bizzarob,https://x.com/bizzarob,7,102,9,78
Street_Bart,https://x.com/Street_Bart,228,213,1346,89
gorazdinho,https://x.com/gorazdinho,283,1335,1828,2026
,,283,1335,1828,94
,,283,1335,1828,94
False,LJ / SI (EU),2011,1335,3095,100
AnkaSolovastru,https://x.com/AnkaSolovastru,1,27,10,83
topboyXBT,https://x.com/topboyXBT,155,117,2,89
RishabhDutta01,https://x.com/RishabhDutta01,12,71,5,83
timo4sho,https://x.com/timo4sho,25,69,2796,100
Mastopani,https://x.com/Mastopani,255,986,1207,94
scaCarlos,https://x.com/scaCarlos,1235,825,1729,100
John05411778931,https://x.com/John05411778931,233,189,0,78
greenavista,https://x.com/greenavista,114,148,15,94
JamJenson,https://x.com/JamJenson,206,134,4,78
EJBloomingdale,https://x.com/EJBloomingdale,185,92,0,78
Griseld28271108,https://x.com/Griseld28271108,970,66,81,89
SatoNakaLiber,https://x.com/SatoNakaLiber,117,473,2521,94
r14192078,https://x.com/r14192078,226,224,359,100
bearkiller420,https://x.com/bearkiller420,78,20,0,78
joaopaulo_fs,https://x.com/joaopaulo_fs,215,242,1694,100
pablo_100x,https://x.com/pablo_100x,1048,499,10273,100
vtmr999,https://x.com/vtmr999,579,4327,4389,4860
,,579,4327,4389,94
False,,2023,4327,4343,100
TokeSzn_eth,https://x.com/TokeSzn_eth,1865,2312,6804,100
ccfcjamie,https://x.com/ccfcjamie,435,929,4226,4696
False,"Hengoed,435,2010,4226,94
GCCGoldCondor,https://x.com/GCCGoldCondor,414,603,970,100
IulianRoman1,https://x.com/IulianRoman1,242,1683,131,94
Mystfuturist,https://x.com/Mystfuturist,49,1,0,89
 #Bitcoin and Christ.",False,49,2024,0,78
JasonEnnis23,https://x.com/JasonEnnis23,113,449,237,94
RodneyTruj27003,https://x.com/RodneyTruj27003,336,135,907,100
MacroMinutes,https://x.com/MacroMinutes,2223,969,3736,100
Anon21203376111,https://x.com/Anon21203376111,145,37,0,78
Cryptrrk,https://x.com/Cryptrrk,160,452,150,100
smartiddin,https://x.com/smartiddin,182,1773,3493,94
Ketybay,https://x.com/Ketybay,150,621,314,94
PitsiLoCo,https://x.com/PitsiLoCo,222,206,84,100
False,,2022,206,245,100
RichNFrenz,https://x.com/RichNFrenz,330,1457,2121,94
Skhitzo,https://x.com/Skhitzo,713,180,6324,100
TruthOfMoritz,https://x.com/TruthOfMoritz,160,957,391,429
False,,2024,957,216,100
duongvanhoa16,https://x.com/duongvanhoa16,128,225,52,100
JustAHappyGuy55,https://x.com/JustAHappyGuy55,640,900,17994,100
,,640,900,17994,100
False,USA,2023,900,15433,100
CoinCrazeCoin,https://x.com/CoinCrazeCoin,136,168,253,100
aguil_utxo,https://x.com/aguil_utxo,69,815,333,359
False,Cyberspace,2024,815,1448,100
digitaldan_b,https://x.com/digitaldan_b,187,539,2294,100
brunoparis1006,https://x.com/brunoparis1006,48,257,2366,94
jen_taylor6,https://x.com/jen_taylor6,3158,3136,1337,100
OtillaBTC21M,https://x.com/OtillaBTC21M,958,2154,1107,1230
,,958,2154,1107,100
,,958,2154,1107,100
True,"Tysons Corner,958,2021,1107,100
SarahALiam,https://x.com/SarahALiam,81,218,1549,100
poelenjee,https://x.com/poelenjee,194,1485,97,94
BethHoward15965,https://x.com/BethHoward15965,86,98,37,2242
CyberScammedHQ,https://x.com/CyberScammedHQ,3340,0,9909,100
mohavesolar,https://x.com/mohavesolar,240,290,76,100
LensOpera,https://x.com/LensOpera,462,280,3552,89
notaspaz3,https://x.com/notaspaz3,377,452,4959,100
Germanic_Viking,https://x.com/Germanic_Viking,158,97,3162,100
TheCarrotMan5,https://x.com/TheCarrotMan5,0,24,0,89
AdamJWaters,https://x.com/AdamJWaters,242,81,112,100
SHettiarac41555,https://x.com/SHettiarac41555,138,532,124,89
tomjam06,https://x.com/tomjam06,947,383,1949,100
MJubaierahmed,https://x.com/MJubaierahmed,118,480,25,2237
umryooni,https://x.com/umryooni,32,7,0,78
introman181818,https://x.com/introman181818,158,95,62,89
BitFolioBiz_b,https://x.com/BitFolioBiz_b,31,71,1,89
dalal_shak52862,https://x.com/dalal_shak52862,19,49,0,89
ShepInsures,https://x.com/ShepInsures,816,3745,2344,83
Coachmatos1,https://x.com/Coachmatos1,332,1857,2363,94
ROK_TAO_Army,https://x.com/ROK_TAO_Army,169,41,30,83
Crypt0_Crow,https://x.com/Crypt0_Crow,0,30,0,78
CryptoAirDrop74,https://x.com/CryptoAirDrop74,131,436,709,94
RonaldP88545400,https://x.com/RonaldP88545400,78,78,0,89
BtcNoComment,https://x.com/BtcNoComment,257,296,3376,100
JudeOmoregie4,https://x.com/JudeOmoregie4,13,36,53,100
NexusChay,https://x.com/NexusChay,27,49,17,89
IndoTropical,https://x.com/IndoTropical,798,562,2293,100
otto_decker,https://x.com/otto_decker,386,521,14053,100
BryceThomason2,https://x.com/BryceThomason2,107,182,0,89
stiandanielsen,https://x.com/stiandanielsen,165,187,58,100
GiverOfWater,https://x.com/GiverOfWater,412,3357,6300,94
PaulGil79145814,https://x.com/PaulGil79145814,138,137,16,94
OhuetNu,https://x.com/OhuetNu,61,429,37,89
nicolaswys963,https://x.com/nicolaswys963,28,20,1,89
Lattouf,https://x.com/Lattouf,350,1348,200,94
sfnx,https://x.com/sfnx,3,37,14,83
stupid_like_all,https://x.com/stupid_like_all,360,660,13233,100
marcus_grahl,https://x.com/marcus_grahl,28,134,2,83
sbhuiya997,https://x.com/sbhuiya997,118,590,0,78
RustemQidirbaev,https://x.com/RustemQidirbaev,93,328,11,89
unipatterns,https://x.com/unipatterns,142,104,371,100
MadisonMaher8,https://x.com/MadisonMaher8,5,55,1,78
farisannas_,https://x.com/farisannas_,638,461,5263,100
carlosface68,https://x.com/carlosface68,64,258,300,538
FranckBdB,https://x.com/FranckBdB,215,124,87,100
ironwoodreserve,https://x.com/ironwoodreserve,440,421,2097,100
jusgouin,https://x.com/jusgouin,166,176,20,89
YuvalBT1995,https://x.com/YuvalBT1995,208,107,23,94
dramd1963,https://x.com/dramd1963,481,187,465,100
ultralakedawg,https://x.com/ultralakedawg,250,150,3833,100
pradeep1980cbe,https://x.com/pradeep1980cbe,370,1111,9,78
tackleboxNJ,https://x.com/tackleboxNJ,723,1399,1373,100
DmitriyMolla,https://x.com/DmitriyMolla,3591,904,7786,100
realsunnyb,https://x.com/realsunnyb,615,1022,4244,4716
,,615,1022,4244,100
,,615,1022,4244,100
True,Moon,2015,1022,42659,100
ajihusenfauzi,https://x.com/ajihusenfauzi,343,2093,7148,94
shayne12_,https://x.com/shayne12_,1838,4371,2932,3258
,,1838,4371,2932,100
,,1838,4371,2932,100
,,1838,4371,2932,100
False,,2014,4371,24924,100
AtP301180,https://x.com/AtP301180,149,206,37,94
BillCorcor68985,https://x.com/BillCorcor68985,126,46,0,89
DimitarCvetkov,https://x.com/DimitarCvetkov,657,2749,4157,4614
,,657,2749,4157,94
False,"Toronto,657,2011,4157,94
TEastlyn72326,https://x.com/TEastlyn72326,48,92,462,94
jarijoutsen,https://x.com/jarijoutsen,515,734,372,100
lobbyhopper,https://x.com/lobbyhopper,147,35,19,94
JoshuaShinton1,https://x.com/JoshuaShinton1,40,10,2,89
agilchristsf,https://x.com/agilchristsf,161,157,2,89
BTCForeverCat,https://x.com/BTCForeverCat,48,214,153,94
obaseki_gabriel,https://x.com/obaseki_gabriel,46,656,3,78
Anasthera,https://x.com/Anasthera,1150,397,10156,11285
,,1150,397,10156,100
True,nowhere and everywhere,2014,397,7316,100
yashshah_life,https://x.com/yashshah_life,463,328,1411,100
21millioncaviar,https://x.com/21millioncaviar,588,1808,816,94
rahaneuvos,https://x.com/rahaneuvos,487,95,1668,100
zaineGal,https://x.com/zaineGal,0,318,23,94
aaronsuncamacho,https://x.com/aaronsuncamacho,81,54,758,100
ExemplumDocet,https://x.com/ExemplumDocet,188,110,4,78
MoniqueSofie,https://x.com/MoniqueSofie,841,3731,2131,83
EggmanColo,https://x.com/EggmanColo,2203,3399,35051,100
matteus800,https://x.com/matteus800,79,148,189,100
kogut_filip,https://x.com/kogut_filip,129,40,40,89
dec_future2,https://x.com/dec_future2,150,74,2,-9
,,150,74,2,89
False,,2022,74,1056,100
TkidB,https://x.com/TkidB,106,291,530,100
plantsyMN,https://x.com/plantsyMN,416,362,981,100
suklaamonn1,https://x.com/suklaamonn1,111,256,16,94
tseitsei28,https://x.com/tseitsei28,196,1474,113,94
gxm_nsn,https://x.com/gxm_nsn,41,3497,384,89
freemoneyBTC,https://x.com/freemoneyBTC,150,1398,1240,10199
Martin_fojtik_,https://x.com/Martin_fojtik_,681,227,815,100
Naturbursche111,https://x.com/Naturbursche111,82,63,13,94
timokari,https://x.com/timokari,375,907,1143,100
carmen_aldecoa,https://x.com/carmen_aldecoa,74,328,1791,94
reemanni2,https://x.com/reemanni2,5,95,3,78
9six_ER,https://x.com/9six_ER,317,939,1114,100
TheKodFather60,https://x.com/TheKodFather60,307,453,213,100
fabricius__,https://x.com/fabricius__,413,347,8478,26578
BitcoinRachy,https://x.com/BitcoinRachy,2573,2044,8613,100
L1ON_BTC,https://x.com/L1ON_BTC,8739,441,550,611
,,8739,441,550,100
,,8739,441,550,100
False,Ordinals,2023,441,8789,100
Caranquil,https://x.com/Caranquil,147,103,34,32
,,147,103,34,94
False,World,2017,103,46,94
anim0n1,https://x.com/anim0n1,173,696,0,83
PetteriNiemisto,https://x.com/PetteriNiemisto,407,1271,616,94
VinnieCrypto,https://x.com/VinnieCrypto,443,1043,570,100
gtalbot3,https://x.com/gtalbot3,167,1730,2574,89
timtamkek,https://x.com/timtamkek,46,82,3,89
CheckmateBra22,https://x.com/CheckmateBra22,488,127,1383,100
totalii_,https://x.com/totalii_,396,560,587,100
mrt_bit,https://x.com/mrt_bit,103,131,0,89
PaakkonenMarkku,https://x.com/PaakkonenMarkku,194,848,39,89
bitcointracker_,https://x.com/bitcointracker_,403,812,134,100
elmerzwols,https://x.com/elmerzwols,317,1269,924,94
Diahavina,https://x.com/Diahavina,63,57,38,37
,,63,57,38,94
False,USA,2011,57,54,100
VMPCapital,https://x.com/VMPCapital,258,131,448,100
StephenHeslop6,https://x.com/StephenHeslop6,109,253,40,94
YusufHaji87,https://x.com/YusufHaji87,1211,404,3590,3989
,,1211,404,3590,100
,,1211,404,3590,100
False,,2012,404,2132,100
Ecillac,https://x.com/Ecillac,89,150,121,134
,,89,150,121,100
False,USA,2015,150,71,100
SeanGoodal34777,https://x.com/SeanGoodal34777,151,36,2,83
_goxugo,https://x.com/_goxugo,101,446,401,94
Ruchickil,https://x.com/Ruchickil,64,99,86,100
one33seven_,https://x.com/one33seven_,575,566,2211,100
ftq95,https://x.com/ftq95,170,113,47,94
D_D_1995,https://x.com/D_D_1995,56,75,80,100
gamblecalleca,https://x.com/gamblecalleca,21,24,9,78
RighteousOz,https://x.com/RighteousOz,180,60,0,78
AudlyRiche11074,https://x.com/AudlyRiche11074,8,21,0,78
ManilSal,https://x.com/ManilSal,222,65,164,100
BenBrad04395671,https://x.com/BenBrad04395671,63,177,1,89
AnnBrown688386,https://x.com/AnnBrown688386,4,172,5,78
cryptodavoagogo,https://x.com/cryptodavoagogo,348,184,1672,100
Keelan55,https://x.com/Keelan55,134,88,1,89
weebull89,https://x.com/weebull89,113,75,0,78
georginhobvb09,https://x.com/georginhobvb09,190,544,100,111
,,190,544,100,100
False,"Düsseldorf,190,2017,100,89
ratechange1,https://x.com/ratechange1,456,3343,2707,94
Wonderful_Lyfe,https://x.com/Wonderful_Lyfe,151,289,931,100
fxp6zjzpx9,https://x.com/fxp6zjzpx9,0,20,1,89
tiringa52708,https://x.com/tiringa52708,113,73,102,113
,,113,73,102,100
False,,2023,73,214,100
Bimbimbie_,https://x.com/Bimbimbie_,242,327,905,100
False,Melbourne,2023,327,2346,100
Octavio_ALPO,https://x.com/Octavio_ALPO,234,179,610,100
Aaron0527200512,https://x.com/Aaron0527200512,261,212,50,94
Jimprice73,https://x.com/Jimprice73,65,267,195,94
Crypto__Santana,https://x.com/Crypto__Santana,129,1042,4,83
JakeFromBitcoin,https://x.com/JakeFromBitcoin,164,47,0,78
S6008228829161,https://x.com/S6008228829161,577,3372,19,83
MBCAQP,https://x.com/MBCAQP,315,167,571,100
davjos281,https://x.com/davjos281,16,54,0,72
CnrBkl0981,https://x.com/CnrBkl0981,196,319,387,89
DominicSweet14,https://x.com/DominicSweet14,191,939,17,89
rab_saade,https://x.com/rab_saade,10,168,56,89
simeonge,https://x.com/simeonge,73,183,41,94
leta_bit,https://x.com/leta_bit,72,290,0,72
YiitGrbz7,https://x.com/YiitGrbz7,49,286,2,83
TheResearch_X,https://x.com/TheResearch_X,566,1977,9319,94
rJ16025776,https://x.com/rJ16025776,87,206,248,100
gonzalidze_,https://x.com/gonzalidze_,20,563,5,72
Bet24BitOnline,https://x.com/Bet24BitOnline,124,1989,30,17
,,124,1989,30,83
,,124,1989,30,83
,,124,1989,30,83
,,124,1989,30,83
,,124,1989,30,83
False,South Africa,2024,1989,0,89
vihaan_sin,https://x.com/vihaan_sin,217,430,86,100
darowa4,https://x.com/darowa4,220,117,526,100
myviewoncars,https://x.com/myviewoncars,54,158,223,134
delshad_1973,https://x.com/delshad_1973,66,469,236,94
NatanaelW33,https://x.com/NatanaelW33,120,12,0,78
RoydagR8,https://x.com/RoydagR8,195,286,143,100
fernando_s19717,https://x.com/fernando_s19717,7,10,0,78
GokhanYalcuk,https://x.com/GokhanYalcuk,845,62,756,100
caca24_2000,https://x.com/caca24_2000,236,1643,8954,94
peterramsdal,https://x.com/peterramsdal,278,364,0,89
SovereignProtoc,https://x.com/SovereignProtoc,989,1415,7643,8493
,,989,1415,7643,100
False,,2016,1415,39166,100
damnTM,https://x.com/damnTM,730,270,1194,100
AFinch03,https://x.com/AFinch03,466,1107,350,100
Jstonej3,https://x.com/Jstonej3,191,257,38,94
CriptoCaverna,https://x.com/CriptoCaverna,287,740,25526,100
ManeSaltarin,https://x.com/ManeSaltarin,469,575,3654,89
tommytwostocks,https://x.com/tommytwostocks,289,371,11,94
kaduthecrypt,https://x.com/kaduthecrypt,79,247,136,94
HODL_Homeless,https://x.com/HODL_Homeless,125,60,1,78
LindseyRam21587,https://x.com/LindseyRam21587,6,17,7,83
pedri0821,https://x.com/pedri0821,226,578,241,94
texugo21M,https://x.com/texugo21M,179,632,79,94
Xcapitalmgmt,https://x.com/Xcapitalmgmt,201,106,43,83
yo2n_dudung,https://x.com/yo2n_dudung,12,53,5,83
EducatingCrypto,https://x.com/EducatingCrypto,605,1153,6740,100
skanderbeg71,https://x.com/skanderbeg71,244,412,56,89
PrudenceWo87026,https://x.com/PrudenceWo87026,383,1796,1856,94
eikosiena_gr,https://x.com/eikosiena_gr,36,81,54,94
Ryane_W_Morin,https://x.com/Ryane_W_Morin,30,246,80,94
jslk70,https://x.com/jslk70,137,637,43,83
Ethan_w_E,https://x.com/Ethan_w_E,195,287,80,100
FraaySii,https://x.com/FraaySii,70,26,8,-2
,,70,26,8,89
False,"Hamburg,70,2021,8,78
nexusXBT,https://x.com/nexusXBT,722,963,788,100
B_Simardgg,https://x.com/B_Simardgg,175,280,75,89
joao_dossena,https://x.com/joao_dossena,386,2095,24045,94
SavageStoic,https://x.com/SavageStoic,25,937,19,83
krypto_easy,https://x.com/krypto_easy,212,343,865,100
JaccodeB,https://x.com/JaccodeB,178,22,0,78
ruan_4lmeida,https://x.com/ruan_4lmeida,182,230,734,100
Dude123hil,https://x.com/Dude123hil,181,561,563,94
_CaseyBoucher,https://x.com/_CaseyBoucher,27,363,74,78
PedraC69,https://x.com/PedraC69,73,38,2,78
mjhamm84,https://x.com/mjhamm84,1324,2131,510,100
ramathegoat,https://x.com/ramathegoat,158,306,2308,100
lepolahti,https://x.com/lepolahti,508,630,6070,100
Zxhl122232,https://x.com/Zxhl122232,161,41,689,16970
l_lynnai,https://x.com/l_lynnai,260,123,376,100
_Texas_toast,https://x.com/_Texas_toast,837,1128,713,100
Renata520479636,https://x.com/Renata520479636,2,1,0,78
BTCking69420,https://x.com/BTCking69420,270,160,312,89
kaan_bey,https://x.com/kaan_bey,686,507,4411,4902
,,686,507,4411,100
False,,2010,507,8907,100
ParaBullStar,https://x.com/ParaBullStar,1055,711,375,100
ulgenatakan,https://x.com/ulgenatakan,701,1117,1121,100
UpCryptoTrading,https://x.com/UpCryptoTrading,197,46,262,291
False,Switzerland,2022,46,174,100
MrDumaann,https://x.com/MrDumaann,151,234,451,94
HMleczko,https://x.com/HMleczko,113,1325,357,89
MuhAvErkanCelik,https://x.com/MuhAvErkanCelik,29,897,951,89
ToddBau27822957,https://x.com/ToddBau27822957,93,98,34,94
trustedminners,https://x.com/trustedminners,32,269,46,72
breadhillsea,https://x.com/breadhillsea,206,363,2,89
Uiko220,https://x.com/Uiko220,248,177,0,89
allenbl8858,https://x.com/allenbl8858,434,909,236,100
weselosky,https://x.com/weselosky,112,612,47,89
turtleybeez,https://x.com/turtleybeez,567,1524,4378,89
sbaryakov,https://x.com/sbaryakov,92,1134,87,89
mannyabreu24,https://x.com/mannyabreu24,146,390,1182,100
JasonWe01206280,https://x.com/JasonWe01206280,201,246,265,100
scotthochmuth,https://x.com/scotthochmuth,668,336,123,100
Scott14993083,https://x.com/Scott14993083,543,1935,6,83
pat_molyneaux,https://x.com/pat_molyneaux,28,52,1,89
RoarkFg,https://x.com/RoarkFg,290,129,441,94
travis29smith,https://x.com/travis29smith,32,25,0,89
brett_colbert,https://x.com/brett_colbert,3425,1730,53800,100
BitcoinMiningUS,https://x.com/BitcoinMiningUS,327,197,88,89
PaulBrzez17,https://x.com/PaulBrzez17,73,895,2,78
cubic13721,https://x.com/cubic13721,63,617,0,72
Andrew84Jackson,https://x.com/Andrew84Jackson,278,94,116,100
ATruthSkr,https://x.com/ATruthSkr,86,18,1645,100
cheapsats4me,https://x.com/cheapsats4me,13,208,53,48
,,13,208,53,89
,,13,208,53,89
False,,2024,208,291,100
richardw5574,https://x.com/richardw5574,294,682,2101,100
PrimozPeklar,https://x.com/PrimozPeklar,5,232,3,78
YirmibirBitcoin,https://x.com/YirmibirBitcoin,1078,190,776,100
nhlarmaan,https://x.com/nhlarmaan,1032,1252,9375,89
Roslina58678152,https://x.com/Roslina58678152,52,376,1,83
BTCInsightPro,https://x.com/BTCInsightPro,266,162,193,89
moonlikejazz,https://x.com/moonlikejazz,62,601,110,94
golden_sack,https://x.com/golden_sack,23,6,6,78
kwonglynn,https://x.com/kwonglynn,79,87,43,94
MCharbo99,https://x.com/MCharbo99,0,135,7,83
francosvision,https://x.com/francosvision,336,854,17,89
MartinOGara2,https://x.com/MartinOGara2,198,144,38,94
Abhi1120011,https://x.com/Abhi1120011,334,3775,1,78
DeFiDundee,https://x.com/DeFiDundee,291,160,389,100
alberkom,https://x.com/alberkom,52,329,87,94
keogh_plumbing,https://x.com/keogh_plumbing,296,270,71,100
ller_jakobsen,https://x.com/ller_jakobsen,373,1143,411,94
BabishAlicia1,https://x.com/BabishAlicia1,45,110,17,94
RabinThe24149,https://x.com/RabinThe24149,46,36,11,83
SchneiderJ___,https://x.com/SchneiderJ___,204,363,82,91
False,Moon,2024,363,103,100
FilipeTSF,https://x.com/FilipeTSF,269,185,864,960
,,269,185,864,100
,,269,185,864,100
False,Switzerland,2021,185,3835,100
theomogenet,https://x.com/theomogenet,2501,536,1615,100
Burnerman_eth,https://x.com/Burnerman_eth,410,607,1044,100
TeresaPeterson_,https://x.com/TeresaPeterson_,69,357,79,94
nomad4ever,https://x.com/nomad4ever,1260,2383,4388,4876
,,1260,2383,4388,100
,,1260,2383,4388,100
 ,,1260,2383,4388,100
,,1260,2383,4388,100
 ,,87,87,87,97
 ,,87,87,87,100
False,Somewhere in Africa ,2007,87,4655,100
gabrielstullerz,https://x.com/gabrielstullerz,1,71,9,78
MaizeMichigan,https://x.com/MaizeMichigan,1108,1388,32726,100
karlostomy1,https://x.com/karlostomy1,265,727,191,100
NarkusLt,https://x.com/NarkusLt,164,370,252,100
salamctg7,https://x.com/salamctg7,487,4083,2613,94
Veron,https://x.com/Veron,1059,667,8487,100
freedom_wa7791,https://x.com/freedom_wa7791,334,1241,34,89
Mortematica,https://x.com/Mortematica,67,190,1564,100
RealPirault,https://x.com/RealPirault,3106,4692,6642,7381
,,3106,4692,6642,100
,,3106,4692,6642,100
,,3106,4692,6642,100
,,3106,4692,6642,100
,,3106,4692,6642,100
,,3106,4692,6642,100
,,3106,4692,6642,100
True,Erf,2016,4692,16468,100
forgingleaders,https://x.com/forgingleaders,1135,1185,2405,100
GalTaams33884,https://x.com/GalTaams33884,0,1171,74,94
stonkb69,https://x.com/stonkb69,121,91,350,94
GHOST_P2P,https://x.com/GHOST_P2P,106,19,40,39
,,106,19,40,94
True,,2024,19,26,94
WyndhamDesert,https://x.com/WyndhamDesert,372,1757,53,89
rose_s_nardi,https://x.com/rose_s_nardi,76,143,50,100
TweedJoel,https://x.com/TweedJoel,192,373,122,89
berlykim1962,https://x.com/berlykim1962,370,1374,1855,94
titus1570,https://x.com/titus1570,25,590,5,78
Robertxbx_,https://x.com/Robertxbx_,100,444,0,83
Carlos43079260,https://x.com/Carlos43079260,4,29,0,83
zutraeumen,https://x.com/zutraeumen,1528,492,637,2247
